movieId,title,genres,userId,rating,timestamp
3033,Spaceballs (1987),Comedy|Sci-Fi,137676,4.5,1550082011
1954,Rocky (1976),Drama,79856,4.0,901166087
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,147232,4.0,1448839967
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,128258,3.0,1440035064
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,18959,3.5,1417019581
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,38755,3.5,1272542646
39183,Brokeback Mountain (2005),Drama|Romance,79811,0.5,1475454828
230,Dolores Claiborne (1995),Drama|Thriller,80240,4.0,829760897
106920,Her (2013),Drama|Romance|Sci-Fi,140740,4.5,1390365695
8784,Garden State (2004),Comedy|Drama|Romance,83311,4.5,1516705012
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,148184,3.0,1008359463
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,156477,4.5,1535320067
5363,"New Guy, The (2002)",Comedy,626,3.5,1137351126
1387,Jaws (1975),Action|Horror,65695,5.0,1568895406
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,58722,2.0,1050484148
511,"Program, The (1993)",Action|Drama,71393,5.0,862346372
166024,Whiplash (2013),(no genres listed),65073,5.0,1537150048
838,Emma (1996),Comedy|Drama|Romance,153205,5.0,846792321
6281,Phone Booth (2002),Drama|Thriller,104287,4.0,1092133700
5563,City by the Sea (2002),Crime|Drama,97757,2.0,1046834613
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,46953,4.0,869261922
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,107151,3.0,1544140486
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,110779,5.0,1000966986
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller,41794,3.5,1441678742
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,73911,4.0,1460818695
158238,The Nice Guys (2016),Crime|Mystery|Thriller,146388,4.0,1526233089
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,113223,1.0,1239564650
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,32462,4.0,1325481350
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,60334,0.5,1299172490
3526,Parenthood (1989),Comedy|Drama,99450,3.0,1009071324
1298,Pink Floyd: The Wall (1982),Drama|Musical,61010,3.0,1168316504
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,26371,3.0,1494028502
52975,Hairspray (2007),Comedy|Drama|Musical,8024,1.5,1318586120
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,7803,4.5,1521489360
2858,American Beauty (1999),Drama|Romance,151072,2.5,1107697302
166534,Split (2017),Drama|Horror|Thriller,85036,3.5,1510628679
1339,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,157161,2.0,974179558
132136,The Barber (2015),Thriller,55189,2.5,1568118161
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,73828,4.0,1006980789
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,49975,2.5,1141018605
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,98303,5.0,1523416826
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,37517,5.0,1024355599
1721,Titanic (1997),Drama|Romance,144182,4.0,893917466
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,123019,4.0,1323558914
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,114355,4.5,1393421320
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,127254,5.0,1466894914
6598,Step Into Liquid (2002),Documentary,9908,3.5,1119189499
951,His Girl Friday (1940),Comedy|Romance,15698,4.0,946782131
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,95640,4.0,1282927080
185475,Custody (2018),Drama,94154,3.0,1564229820
590,Dances with Wolves (1990),Adventure|Drama|Western,102288,4.0,847400843
3379,On the Beach (1959),Drama,9862,3.0,957128699
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,822,4.5,1479903152
48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,161035,4.5,1357423075
2335,"Waterboy, The (1998)",Comedy,134180,4.5,1442097085
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,102957,4.0,1505970407
1080,Monty Python's Life of Brian (1979),Comedy,29816,4.5,1427155219
3556,"Virgin Suicides, The (1999)",Drama|Romance,71545,4.0,1091458400
73,"Misérables, Les (1995)",Drama|War,115710,4.0,970547750
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,79090,2.0,1139881173
605,One Fine Day (1996),Drama|Romance,51753,3.0,863537084
509,"Piano, The (1993)",Drama|Romance,16522,3.0,913139175
105844,12 Years a Slave (2013),Drama,122913,3.5,1525984181
59369,Taken (2008),Action|Crime|Drama|Thriller,161721,3.5,1485881959
2478,¡Three Amigos! (1986),Comedy|Western,129695,4.0,1403238724
81591,Black Swan (2010),Drama|Thriller,41147,4.0,1506711412
608,Fargo (1996),Comedy|Crime|Drama|Thriller,41503,5.0,938805780
1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance,32259,4.0,1327565576
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,129802,5.0,835876693
101498,In the House (2012),Comedy|Drama|Mystery|Thriller,92356,3.0,1496357345
4019,Finding Forrester (2000),Drama,145274,3.0,1152751930
42007,Rumor Has It... (2005),Comedy|Drama|Romance,22776,3.5,1265580912
25,Leaving Las Vegas (1995),Drama|Romance,49386,5.0,834430205
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,65747,4.5,1370147145
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,16997,5.0,946617550
1515,Volcano (1997),Action|Drama|Thriller,151876,3.0,1228763936
3112,'night Mother (1986),Drama,14554,2.5,1285664897
6620,American Splendor (2003),Comedy|Drama,82917,4.0,1369495327
156,Blue in the Face (1995),Comedy|Drama,41487,4.0,1026206850
4995,"Beautiful Mind, A (2001)",Drama|Romance,47189,4.0,1429025096
8949,Sideways (2004),Comedy|Drama|Romance,80221,4.0,1565358325
410,Addams Family Values (1993),Children|Comedy|Fantasy,6894,3.0,838545780
318,"Shawshank Redemption, The (1994)",Crime|Drama,146670,4.0,916373512
3527,Predator (1987),Action|Sci-Fi|Thriller,64535,2.5,1128115999
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,108375,5.0,1237544071
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,122719,4.5,1503691729
1518,Breakdown (1997),Action|Thriller,41579,3.0,1125870881
1608,Air Force One (1997),Action|Thriller,86236,2.0,1111489204
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,46413,3.0,1181151662
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,3263,2.5,1172866270
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,72315,3.5,1486337575
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,97334,4.0,974903208
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,68694,4.0,938544827
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,53722,2.5,1289394842
91653,We Bought a Zoo (2011),Comedy|Drama,55491,5.0,1486483338
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,114344,3.5,1139644472
1214,Alien (1979),Horror|Sci-Fi,43013,5.0,946802885
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,117585,3.0,962637944
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,75323,3.0,949880267
2390,Little Voice (1998),Comedy,134230,3.0,943553828
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,146326,4.0,965491688
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller,145307,2.0,1570128963
62,Mr. Holland's Opus (1995),Drama,144136,3.0,942352888
1113,"Associate, The (1996)",Comedy,141459,3.0,917268612
134130,The Martian (2015),Adventure|Drama|Sci-Fi,42001,4.5,1516237619
32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,9734,4.0,1196276851
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,94925,3.0,1280537965
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller,115025,3.0,1073667275
2122,Children of the Corn (1984),Horror|Thriller,135974,3.0,1087101694
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,101471,3.5,1150327159
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,47370,4.0,1178681465
529,Searching for Bobby Fischer (1993),Drama,92060,4.5,1162778161
34,Babe (1995),Children|Drama,4014,3.0,840995235
562,Welcome to the Dollhouse (1995),Comedy|Drama,73618,5.0,938658451
1613,Star Maps (1997),Drama,137102,2.0,1047315734
1641,"Full Monty, The (1997)",Comedy|Drama,24534,3.5,1113533385
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,136579,2.0,1492665437
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,23709,5.0,1257675532
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,37730,3.0,1114729291
3005,"Bone Collector, The (1999)",Thriller,15353,4.0,1225147927
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,139154,4.0,844639114
39183,Brokeback Mountain (2005),Drama|Romance,57437,4.0,1462847447
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,147952,2.0,1080723734
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,69617,1.0,957841552
3744,Shaft (2000),Action|Crime|Thriller,64541,3.0,974106025
8874,Shaun of the Dead (2004),Comedy|Horror,106612,4.5,1446573798
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,55015,3.0,1189280098
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,122600,4.0,848137259
8533,"Notebook, The (2004)",Drama|Romance,137107,5.0,1149114129
6458,"Blue Max, The (1966)",Adventure|Drama|War,25205,5.0,1202913857
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,113471,3.5,1248727774
80846,Devil (2010),Horror|Mystery|Thriller,140304,3.0,1517108528
7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,125773,4.5,1266602233
3967,Billy Elliot (2000),Drama,97515,4.0,1539462630
1288,This Is Spinal Tap (1984),Comedy,135015,3.5,1233350842
1552,Con Air (1997),Action|Adventure|Thriller,98312,2.5,1344140515
3784,"Kid, The (2000)",Comedy|Fantasy,3113,3.5,1260389309
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,65404,4.0,1112026871
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,100833,1.0,994021917
1183,"English Patient, The (1996)",Drama|Romance|War,12209,4.5,1090364264
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,4830,5.0,1268585684
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,64767,4.0,1247606219
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,41181,2.0,1009572328
1721,Titanic (1997),Drama|Romance,58533,5.0,1218141532
6743,Jungle Book (1942),Adventure|Fantasy,104103,4.0,1149777081
3578,Gladiator (2000),Action|Adventure|Drama,13241,4.0,1113592110
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,69185,1.0,1026489177
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,157864,2.5,1253883332
140174,Room (2015),Drama,116884,4.0,1480633985
150,Apollo 13 (1995),Adventure|Drama|IMAX,15570,4.0,1242441759
8950,The Machinist (2004),Drama|Mystery|Thriller,15539,4.0,1565828233
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,140994,4.0,1273406684
3841,Air America (1990),Action|Comedy,141441,4.0,992399129
782,"Fan, The (1996)",Drama|Thriller,9423,2.0,944945320
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,75225,4.5,1340437733
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,14740,5.0,839336651
339,While You Were Sleeping (1995),Comedy|Romance,65096,3.0,839968312
500,Mrs. Doubtfire (1993),Comedy|Drama,74285,2.0,1255344301
3791,Footloose (1984),Drama,87332,2.5,1091132221
6881,Pieces of April (2003),Comedy|Drama,143049,4.0,1094666086
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,139114,4.0,1427125386
500,Mrs. Doubtfire (1993),Comedy|Drama,52373,4.0,838638580
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,125152,3.0,1152030339
5620,Sweet Home Alabama (2002),Comedy|Romance,61907,3.0,1485220003
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,74608,2.0,978415817
148626,"Big Short, The (2015)",Drama,79659,5.0,1466314483
10,GoldenEye (1995),Action|Adventure|Thriller,40055,3.0,833976100
2797,Big (1988),Comedy|Drama|Fantasy|Romance,75764,4.0,1039060051
32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,50516,4.0,1166161993
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,89464,3.0,1352960415
197537,Velvet Buzzsaw (2019),Crime|Drama|Horror|Mystery|Thriller,49635,3.0,1553164854
31035,Testament (1983),Drama,85120,4.0,1128656936
7395,Cheaper by the Dozen (1950),Comedy|Drama,102493,2.5,1289443758
597,Pretty Woman (1990),Comedy|Romance,144786,4.0,1364431466
5296,"Sweetest Thing, The (2002)",Comedy|Romance,123661,0.5,1465276677
379,Timecop (1994),Action|Sci-Fi|Thriller,42790,2.0,1541704453
541,Blade Runner (1982),Action|Sci-Fi|Thriller,15369,3.0,1335562158
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,1748,4.0,1270407635
110586,Calvary (2014),Comedy|Drama,93996,3.5,1496440097
1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,44675,3.5,1153013164
256,Junior (1994),Comedy|Sci-Fi,50861,2.0,835891963
6957,Bad Santa (2003),Comedy|Crime,12656,1.5,1166475572
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,26784,3.0,1437936335
122900,Ant-Man (2015),Action|Adventure|Sci-Fi,162349,5.0,1551623655
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,35949,4.5,1291434570
56367,Juno (2007),Comedy|Drama|Romance,76406,3.0,1555726929
45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance,158655,2.0,1352468528
1285,Heathers (1989),Comedy,50541,3.0,869419627
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,102930,3.0,1013502489
5989,Catch Me If You Can (2002),Crime|Drama,17165,5.0,1098926192
2395,Rushmore (1998),Comedy|Drama,109157,4.0,1044925998
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,133108,3.0,1531790252
3751,Chicken Run (2000),Animation|Children|Comedy,114961,3.5,1441776345
2490,Payback (1999),Action|Thriller,125246,3.0,956014976
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,94921,4.0,945459856
1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,6815,4.0,1026811906
54503,Superbad (2007),Comedy,99405,1.0,1453587757
377,Speed (1994),Action|Romance|Thriller,38428,4.0,847286683
2937,"Palm Beach Story, The (1942)",Comedy,51699,5.0,960402622
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,145409,4.5,1494959218
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,122728,4.0,1562763353
4468,Apartment Zero (1988),Drama|Thriller,73670,2.0,1037429067
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,109676,3.0,1053668059
3489,Hook (1991),Adventure|Comedy|Fantasy,87257,4.0,1140774790
109487,Interstellar (2014),Sci-Fi|IMAX,136409,2.5,1521712623
8598,I Am Dina (2002),Crime|Drama|Mystery|Romance,68131,1.5,1141329657
92259,Intouchables (2011),Comedy|Drama,150145,5.0,1456440513
3363,American Graffiti (1973),Comedy|Drama,1414,3.5,1137896718
101765,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance,138733,3.5,1559206032
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,49802,5.0,1111524742
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,1228,2.0,1516131060
3418,Thelma & Louise (1991),Adventure|Crime|Drama,141361,3.0,1098081412
2194,"Untouchables, The (1987)",Action|Crime|Drama,142066,5.0,971554524
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,162312,4.0,903272016
71379,Paranormal Activity (2009),Horror|Thriller,127400,1.5,1506961190
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,80936,3.5,1562893860
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,61371,4.5,1426615415
7285,Thirteen (2003),Drama,157547,4.5,1081965651
4468,Apartment Zero (1988),Drama|Thriller,99684,4.0,1026866660
7327,Persona (1966),Drama,1174,5.0,1446946925
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,43279,3.0,848219746
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,44672,2.0,1157298021
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,3016,4.5,1536363569
1259,Stand by Me (1986),Adventure|Drama,135599,4.5,1469313429
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,140088,2.0,941565200
1225,Amadeus (1984),Drama,57011,5.0,1420931783
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,141306,4.0,1480358139
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,23367,3.5,1212166813
86,White Squall (1996),Action|Adventure|Drama,92405,4.0,861099988
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,143464,4.0,1290894143
1704,Good Will Hunting (1997),Drama|Romance,1559,4.0,1229815780
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,137538,2.5,1313692193
3949,Requiem for a Dream (2000),Drama,23966,4.5,1081945418
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,44895,4.0,947103666
48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller,8035,3.0,1504890908
4995,"Beautiful Mind, A (2001)",Drama|Romance,134506,4.0,1101479444
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,147837,3.5,1228685905
1704,Good Will Hunting (1997),Drama|Romance,133480,4.0,1046465385
59315,Iron Man (2008),Action|Adventure|Sci-Fi,66821,4.0,1463851837
1221,"Godfather: Part II, The (1974)",Crime|Drama,21365,5.0,1511684969
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,2509,4.5,1117223190
3307,City Lights (1931),Comedy|Drama|Romance,22755,3.5,1464559857
637,Sgt. Bilko (1996),Comedy,36126,0.5,1242756950
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,6009,2.5,1506984564
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,103615,4.0,1318923050
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,96591,3.0,1430104803
1641,"Full Monty, The (1997)",Comedy|Drama,125524,4.0,939140064
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,5591,5.0,1498506548
4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,147528,5.0,1119998731
2371,Fletch (1985),Comedy|Crime|Mystery,72996,3.0,956756139
158,Casper (1995),Adventure|Children,82530,2.0,839501879
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,34646,4.0,1083564961
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,160957,4.5,1392935464
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,45956,3.5,1055279679
157296,Finding Dory (2016),Adventure|Animation|Comedy,142712,0.5,1482967360
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,96462,4.0,1425019475
6970,Desk Set (1957),Comedy|Romance,54975,4.0,1181140058
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,62199,3.0,1312441640
1393,Jerry Maguire (1996),Drama|Romance,93562,4.0,1536681697
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,109465,3.0,1037034679
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,40976,3.0,974705561
3101,Fatal Attraction (1987),Drama|Thriller,64017,3.5,1086216855
434,Cliffhanger (1993),Action|Adventure|Thriller,134201,3.0,844126221
6354,"Carpetbaggers, The (1964)",Drama,98227,3.0,1103603074
49286,"Holiday, The (2006)",Comedy|Romance,114713,4.5,1541281107
5106,Crossroads (2002),Comedy|Musical|Romance,63982,1.5,1184666455
64575,Doubt (2008),Drama|Mystery,15142,5.0,1489573708
32591,Look at Me (Comme une image) (2004),Comedy|Drama|Romance,45394,3.0,1246220222
2769,"Yards, The (2000)",Crime|Drama,146149,4.0,973379597
2706,American Pie (1999),Comedy|Romance,71105,4.0,974498959
2416,Back to School (1986),Comedy,104126,2.5,1166586619
1945,On the Waterfront (1954),Crime|Drama,123359,4.0,1342465678
7091,Horse Feathers (1932),Comedy,87375,3.5,1079852730
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,17294,4.0,1063553856
106100,Dallas Buyers Club (2013),Drama,103232,3.5,1525335234
115569,Nightcrawler (2014),Crime|Drama|Thriller,147008,4.0,1446929879
377,Speed (1994),Action|Romance|Thriller,60981,3.0,842236313
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,71600,3.0,945452304
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,54596,3.0,945993880
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,112715,4.0,847467595
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,33903,5.0,1335150053
8957,Saw (2004),Horror|Mystery|Thriller,84457,3.5,1263329742
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,88790,4.0,1312254599
63808,"Class, The (Entre les murs) (2008)",Drama,15192,4.0,1494690676
74458,Shutter Island (2010),Drama|Mystery|Thriller,122886,4.0,1362443036
138636,Young Dragons: Kung Fu Kids (1986),Comedy,47153,1.5,1562111720
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,160361,4.0,1118458375
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,35551,2.0,1221692447
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,144170,3.0,1472151734
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,146691,3.0,1464576140
46723,Babel (2006),Drama|Thriller,124974,4.0,1383600544
1283,High Noon (1952),Drama|Western,135758,4.0,947127078
59333,Made of Honor (2008),Comedy|Romance,116476,2.5,1494104443
81229,Red (2010),Action|Comedy,22349,3.5,1540835860
951,His Girl Friday (1940),Comedy|Romance,142349,5.0,939930380
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,122984,4.0,945341853
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,74429,2.0,1256970790
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,43236,2.0,946085358
66097,Coraline (2009),Animation|Fantasy|Thriller,47379,3.0,1475439768
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,83547,3.5,1065029808
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,45991,5.0,972840112
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,154496,3.0,1445204926
106920,Her (2013),Drama|Romance|Sci-Fi,58422,4.5,1524230107
37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,94537,1.5,1524984508
3250,Alive (1993),Drama,55460,1.0,949341945
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,54631,2.5,1152823949
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,110035,4.0,1557670117
77800,Four Lions (2010),Comedy|Drama,139567,3.5,1467321665
8507,Freaks (1932),Crime|Drama|Horror,26203,3.5,1112973685
1673,Boogie Nights (1997),Drama,68048,3.5,1511517657
1370,Die Hard 2 (1990),Action|Adventure|Thriller,32431,3.5,1453077005
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,35363,4.0,1153867037
2501,October Sky (1999),Drama,100868,5.0,965671955
4262,Scarface (1983),Action|Crime|Drama,131552,4.0,1430654768
3897,Almost Famous (2000),Drama,9812,4.0,1117134242
2013,"Poseidon Adventure, The (1972)",Action|Adventure|Drama,76507,4.0,1049713843
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,91785,3.0,1567960437
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,150808,4.0,1347945538
8464,Super Size Me (2004),Comedy|Documentary|Drama,82545,3.0,1199368518
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,108602,3.0,1143278918
3578,Gladiator (2000),Action|Adventure|Drama,89090,3.0,1566435062
1704,Good Will Hunting (1997),Drama|Romance,76789,4.0,1559609250
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,46459,2.0,1415627547
527,Schindler's List (1993),Drama|War,22584,5.0,1320270941
5800,How to Murder Your Wife (1965),Comedy,114682,4.0,1190342600
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,115276,5.0,1118875616
2248,Say Anything... (1989),Comedy|Drama|Romance,55422,2.5,1346631787
33794,Batman Begins (2005),Action|Crime|IMAX,117873,5.0,1208303559
448,Fearless (1993),Drama,154766,3.0,834477065
252,I.Q. (1994),Comedy|Romance,126810,3.0,850072132
435,Coneheads (1993),Comedy|Sci-Fi,41471,3.0,953766673
76293,Date Night (2010),Action|Comedy|Romance,126209,3.0,1322581961
1234,"Sting, The (1973)",Comedy|Crime,30659,5.0,945151524
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,110549,4.0,833811371
4816,Zoolander (2001),Comedy,119443,4.0,1052172912
3527,Predator (1987),Action|Sci-Fi|Thriller,42659,1.5,1219033418
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,114954,4.0,1444438600
150,Apollo 13 (1995),Adventure|Drama|IMAX,81542,5.0,845182637
1641,"Full Monty, The (1997)",Comedy|Drama,130036,5.0,1065324555
63876,Milk (2008),Drama,66820,3.5,1237488947
6502,28 Days Later (2002),Action|Horror|Sci-Fi,14875,4.0,1417374388
5970,My Girl (1991),Comedy|Drama|Romance,19047,3.5,1546561538
170,Hackers (1995),Action|Adventure|Crime|Thriller,4185,1.0,840097812
2371,Fletch (1985),Comedy|Crime|Mystery,147265,3.5,1288946495
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,84393,3.0,1054447617
4995,"Beautiful Mind, A (2001)",Drama|Romance,32206,3.0,1189094977
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,14179,3.0,1452805745
